@relation MicTrain
@attribute f_0 numeric
@attribute f_1 numeric
@attribute f_2 numeric
@attribute f_3 numeric
@attribute f_4 numeric
@attribute f_5 numeric
@attribute f_6 numeric
@attribute f_7 numeric
@attribute f_8 numeric
@attribute f_9 numeric
@attribute f_10 numeric
@attribute f_11 numeric
@attribute f_12 numeric
@attribute f_13 numeric
@attribute f_14 numeric
@attribute f_15 numeric
@attribute f_16 numeric
@attribute f_17 numeric
@attribute f_18 numeric
@attribute f_19 numeric
@attribute f_20 numeric
@attribute f_21 numeric
@attribute f_22 numeric
@attribute f_23 numeric
@attribute f_24 numeric
@attribute f_25 numeric
@attribute f_26 numeric
@attribute f_27 numeric
@attribute f_28 numeric
@attribute f_29 numeric
@attribute f_30 numeric
@attribute f_31 numeric
@attribute f_32 numeric
@attribute f_33 numeric
@attribute f_34 numeric
@attribute f_35 numeric
@attribute f_36 numeric
@attribute f_37 numeric
@attribute f_38 numeric
@attribute f_39 numeric
@attribute f_40 numeric
@attribute f_41 numeric
@attribute f_42 numeric
@attribute f_43 numeric
@attribute f_44 numeric
@attribute f_45 numeric
@attribute f_46 numeric
@attribute f_47 numeric
@attribute f_48 numeric
@attribute f_49 numeric
@attribute f_50 numeric
@attribute f_51 numeric
@attribute f_52 numeric
@attribute f_53 numeric
@attribute f_54 numeric
@attribute f_55 numeric
@attribute f_56 numeric
@attribute f_57 numeric
@attribute f_58 numeric
@attribute f_59 numeric
@attribute f_60 numeric
@attribute f_61 numeric
@attribute f_62 numeric
@attribute f_63 numeric
@attribute f_64 numeric
@attribute f_65 numeric
@attribute f_66 numeric
@attribute f_67 numeric
@attribute f_68 numeric
@attribute f_69 numeric
@attribute f_70 numeric
@attribute f_71 numeric
@attribute f_72 numeric
@attribute f_73 numeric
@attribute f_74 numeric
@attribute f_75 numeric
@attribute f_76 numeric
@attribute f_77 numeric
@attribute f_78 numeric
@attribute f_79 numeric
@attribute f_80 numeric
@attribute f_81 numeric
@attribute f_82 numeric
@attribute f_83 numeric
@attribute f_84 numeric
@attribute f_85 numeric
@attribute f_86 numeric
@attribute f_87 numeric
@attribute f_88 numeric
@attribute f_89 numeric
@attribute f_90 numeric
@attribute f_91 numeric
@attribute f_92 numeric
@attribute f_93 numeric
@attribute f_94 numeric
@attribute f_95 numeric
@attribute f_96 numeric
@attribute f_97 numeric
@attribute f_98 numeric
@attribute f_99 numeric
@attribute f_100 numeric
@attribute f_101 numeric
@attribute f_102 numeric
@attribute f_103 numeric
@attribute f_104 numeric
@attribute f_105 numeric
@attribute f_106 numeric
@attribute f_107 numeric
@attribute f_108 numeric
@attribute f_109 numeric
@attribute f_110 numeric
@attribute f_111 numeric
@attribute f_112 numeric
@attribute f_113 numeric
@attribute f_114 numeric
@attribute f_115 numeric
@attribute f_116 numeric
@attribute f_117 numeric
@attribute f_118 numeric
@attribute f_119 numeric
@attribute f_120 numeric
@attribute f_121 numeric
@attribute f_122 numeric
@attribute f_123 numeric
@attribute f_124 numeric
@attribute f_125 numeric
@attribute f_126 numeric
@attribute f_127 numeric
@attribute f_128 numeric
@attribute f_129 numeric
@attribute f_130 numeric
@attribute f_131 numeric
@attribute f_132 numeric
@attribute f_133 numeric
@attribute f_134 numeric
@attribute f_135 numeric
@attribute f_136 numeric
@attribute f_137 numeric
@attribute f_138 numeric
@attribute f_139 numeric
@attribute f_140 numeric
@attribute f_141 numeric
@attribute f_142 numeric
@attribute f_143 numeric
@attribute f_144 numeric
@attribute f_145 numeric
@attribute f_146 numeric
@attribute f_147 numeric
@attribute f_148 numeric
@attribute f_149 numeric
@attribute f_150 numeric
@attribute f_151 numeric
@attribute f_152 numeric
@attribute f_153 numeric
@attribute f_154 numeric
@attribute f_155 numeric
@attribute f_156 numeric
@attribute f_157 numeric
@attribute f_158 numeric
@attribute f_159 numeric
@attribute f_160 numeric
@attribute f_161 numeric
@attribute f_162 numeric
@attribute f_163 numeric
@attribute f_164 numeric
@attribute f_165 numeric
@attribute f_166 numeric
@attribute f_167 numeric
@attribute f_168 numeric
@attribute f_169 numeric
@attribute f_170 numeric
@attribute f_171 numeric
@attribute f_172 numeric
@attribute f_173 numeric
@attribute f_174 numeric
@attribute f_175 numeric
@attribute f_176 numeric
@attribute f_177 numeric
@attribute f_178 numeric
@attribute f_179 numeric
@attribute f_180 numeric
@attribute f_181 numeric
@attribute f_182 numeric
@attribute f_183 numeric
@attribute f_184 numeric
@attribute f_185 numeric
@attribute f_186 numeric
@attribute f_187 numeric
@attribute f_188 numeric
@attribute f_189 numeric
@attribute f_190 numeric
@attribute f_191 numeric
@attribute f_192 numeric
@attribute f_193 numeric
@attribute f_194 numeric
@attribute f_195 numeric
@attribute f_196 numeric
@attribute f_197 numeric
@attribute f_198 numeric
@attribute f_199 numeric
@attribute label {A,B,C}
@data
4.464794,4.3880196,4.263732,4.0947275,3.8837326,3.640963,3.370541,3.0846136,2.7971363,2.5258832,2.2931376,2.1243403,2.0444689,2.0731966,2.2015567,2.4258144,2.7130005,3.0507436,3.4478374,3.912402,4.4187355,5.0078263,5.7160583,6.5895886,7.6826134,8.8324175,10.527538,12.081453,13.684739,15.913547,18.621222,20.930208,23.287876,25.370632,26.777256,28.57038,28.771769,26.580791,25.842045,24.899439,22.443478,19.391438,16.633245,14.386346,13.042391,11.562549,10.123422,8.809306,6.290783,4.451631,4.3694324,4.2653666,3.0650573,2.6587617,1.8403457,2.8401728,1.6418884,1.9279404,1.9091859,2.511481,2.5228872,2.6458006,1.7934161,2.478495,3.3447385,3.528424,2.708114,3.450989,2.974483,3.5703816,4.111549,3.5756314,3.405863,3.7124817,4.03026,4.7771025,4.7029424,4.1385927,3.8612502,4.3652544,4.7764297,4.3210096,5.2505984,4.921192,6.102723,5.935591,5.2458534,6.736836,6.7645655,7.4579954,8.36114,8.607797,9.187573,8.402343,9.459969,9.091487,8.343882,8.8147135,8.327622,8.989484,8.615931,7.940542,7.748299,8.014732,8.21628,7.6169796,6.9815736,6.1530247,5.89502,5.5825343,5.467817,4.285783,4.0650005,3.6446679,4.065071,3.0261426,3.5984695,3.821696,4.776115,4.573102,4.8913016,5.8229365,6.5712485,6.669379,7.134766,6.162281,7.1044617,6.6796503,7.0726304,6.617435,7.2973213,6.960321,8.315422,7.592151,7.3256106,7.3870964,8.112383,8.187905,8.17112,7.6909943,7.972689,7.7039285,7.8527803,7.5318832,6.6414566,6.6984444,6.7537155,5.780942,6.466155,6.0338326,6.2402763,5.926304,5.978383,6.182371,5.5203266,5.625966,5.4338703,5.5719514,5.411619,5.1054,4.7149487,4.2245865,4.17092,3.8196778,3.8364537,4.0962586,4.3611016,4.1530576,4.958335,5.5036716,5.790266,5.929313,6.6998663,7.2345223,7.902081,8.194749,8.729352,9.012527,8.99822,9.218209,9.371513,9.149955,8.305117,8.004535,8.006966,7.0963826,6.3677673,7.3045363,6.484387,5.884431,5.7558904,6.5986886,6.6643853,6.8063416,7.105582,7.331125,8.139432,8.048497,9.2463875,0.0,C
1.4506809,1.4670475,1.4924423,1.5283426,1.5753317,1.6320164,1.6984838,1.7684181,1.8401622,1.913297,1.9824339,2.0460196,2.1037095,2.1560285,2.2041376,2.2488284,2.2852101,2.3100798,2.3281188,2.3357124,2.324039,2.3013597,2.2757106,2.2471647,2.2176476,2.1974378,2.1023211,1.8802611,0.96496016,0.3385706,1.975067,3.3540947,5.1146183,7.8914766,10.411838,11.981308,11.302955,10.455235,8.7472725,6.2437377,2.2520525,3.3630984,7.423736,10.756494,13.570019,14.215684,14.572217,14.267751,13.36407,13.483911,12.896191,11.926924,10.973171,8.988404,6.7798123,4.247283,2.1147084,1.2248122,3.1386104,5.576188,7.293124,7.5625863,8.1330185,8.219298,8.736735,8.665321,8.238527,7.879406,7.357646,6.85305,7.1091056,7.1282434,7.868756,8.120968,8.721793,9.835736,10.424369,10.892265,10.803641,9.669886,8.520423,6.8716855,5.219636,3.3805962,1.5929638,0.91240615,2.9040713,5.235598,7.700224,10.240062,12.588978,14.757924,16.63733,18.238274,19.71428,20.896276,22.38996,23.84678,25.256643,27.096561,27.7813,28.133429,27.212204,24.988356,22.15468,18.7241,15.448731,12.587705,10.473146,9.381744,9.310766,9.160033,8.257277,7.2500267,5.9098616,4.233467,2.6613672,1.3142889,1.4817464,2.4119804,2.9656856,3.3066864,3.6807158,3.625329,3.2616382,3.0385427,2.6671867,2.3021195,2.0703988,2.0152214,1.9997691,2.24303,2.451296,2.6837337,3.108707,3.6227436,4.5452332,5.4840717,6.74407,8.180301,9.7301855,11.443906,13.310061,15.674015,17.8129,20.237616,22.413612,24.479137,26.331396,27.772615,28.948002,29.673798,29.759325,29.369915,28.641003,27.592915,26.054274,24.380032,22.54174,20.849611,19.290691,17.541304,16.132914,14.701049,13.573119,12.269332,11.140172,10.104548,8.935131,7.969034,7.1503243,6.4407854,6.030662,5.597548,5.536906,5.809308,6.307891,7.3507857,8.42531,9.262568,10.2306595,10.652361,10.650681,10.187037,9.162964,8.23191,7.4025135,7.015783,6.868068,6.338625,6.513132,6.409627,6.4722214,6.255473,5.913837,5.508432,5.783284,6.07851,6.709008,0.0,C
0.020116035,0.02094648,0.021123363,0.020798206,0.021166893,0.02035264,0.021266608,0.021477722,0.022733893,0.022248331,0.022064997,0.022141825,0.022915458,0.022129405,0.023880864,0.023381285,0.024991848,0.022910463,0.04893927,0.075789645,0.07502207,0.08709197,0.078235015,0.049699243,0.15935016,0.42500493,0.9449591,1.7674212,2.7992027,3.940445,5.407459,6.9605775,8.137221,9.810531,11.048569,11.704142,10.450418,8.404726,5.93695,3.9428833,2.0269382,1.0568422,0.52929246,0.7095336,1.0077453,1.5069327,2.4104111,2.8280756,3.0299482,3.228419,3.574597,3.8327398,4.478858,4.8465767,5.167086,4.32647,3.5834658,2.7393847,2.6311834,1.831252,1.7841558,1.4610425,1.309607,1.3836482,1.4510568,1.1643372,1.083907,0.6754085,0.242044,0.5040825,0.6902015,1.3651378,1.5895764,2.5074105,3.1541836,4.254904,4.8484535,5.9310465,6.7037683,7.64441,8.727503,9.5368595,11.009757,11.640346,13.029993,13.798231,14.719917,15.349263,15.699964,15.738516,15.332968,15.242626,14.508949,13.965858,13.127628,12.268156,11.682073,10.791747,10.5521755,9.823149,9.589844,9.09842,8.934398,8.479497,8.12392,7.416014,6.8041472,5.966048,5.6398435,5.008439,4.6785173,4.424208,4.421281,4.4049973,4.1468463,3.9117255,3.5325847,3.0842288,2.6095433,2.2539084,1.911582,1.5072395,1.1802913,0.9410513,0.86840767,0.8482361,0.8235541,1.1114455,1.1543987,1.3192345,1.2664864,1.3349608,1.1761432,1.3181212,1.0852522,1.1144098,1.1096674,1.272784,1.3213632,1.3830677,1.4008487,1.6449571,1.6452067,1.6922078,1.6655174,1.7498083,1.6716149,1.655797,1.5368706,1.6445471,1.7290032,1.8347732,2.1418898,2.277534,2.5718174,2.648305,2.6802025,2.2707713,2.1815388,1.9447635,1.694749,1.4204344,1.3165199,1.2356261,1.1805081,1.3188905,1.4086553,1.6008505,1.7681569,1.9235758,2.1137075,2.3482966,2.5487814,2.846705,3.1938756,3.6034315,4.00457,4.3982267,5.110186,5.7120447,6.2278533,6.7159247,7.409606,7.4884615,7.431002,7.208735,7.262617,6.9879794,7.4506907,8.90334,9.965109,11.532065,13.029032,14.959873,15.725988,15.7251425,14.856606,15.215777,15.678197,0.0,C
0.025287636,0.024503095,0.024084667,0.024337137,0.02451036,0.025423465,0.02567638,0.02540703,0.026332557,0.02701952,0.027671497,0.028565042,0.028908573,0.029669078,0.030694297,0.03164372,0.031086309,0.037151463,0.04243595,0.041596692,0.04809066,0.047324747,0.060420576,0.06987561,0.06924294,0.072334565,0.069110215,0.11884197,0.14808364,0.16456634,0.17331673,0.36928126,0.37489757,0.28376317,0.30150965,0.37484902,0.5862017,0.55641127,0.36579955,0.5727907,0.70966816,0.48589426,0.5079508,0.53345126,0.42365614,1.1075935,0.4472931,0.772041,0.56004864,0.62803864,0.41843358,0.6626083,0.40469703,1.065807,0.66140103,0.57471174,0.37020448,0.5570152,0.4700366,0.5694748,0.43993187,0.32052168,0.79234457,0.86849326,1.0032016,0.4828597,0.9486954,1.1966276,1.0085204,0.6361535,0.5448126,1.0507251,1.0392182,1.4832716,2.1897619,2.8723404,3.656274,4.5263844,4.972671,5.8188796,5.9195156,5.3614006,5.3913846,5.016602,4.6602297,4.312947,4.03873,3.94684,3.620177,3.323368,3.0586762,3.0813498,2.438301,2.2591622,2.1126282,1.8053492,1.6016937,1.3582529,1.4598444,1.5405065,1.5112796,1.7268064,2.0532527,2.467825,2.7489567,3.131158,3.1416013,3.069941,2.9113665,2.7601726,2.3628347,2.287222,2.1890888,1.970921,2.0626366,2.137404,2.2349174,2.1267877,2.0215309,2.1016397,2.1858358,2.2462573,2.1990228,2.0424223,1.8085976,1.6908873,1.6423426,1.5844295,2.2091904,2.9084768,3.1783857,2.852902,2.4710808,2.404873,2.087117,1.7486501,1.2298923,0.85460144,0.87028974,0.8878256,0.76515263,0.55860114,0.33231622,0.39291015,0.19814573,0.34339413,0.5590503,0.98029387,1.1768539,1.3437239,1.2422698,1.1547801,1.1311698,1.1118094,0.879095,0.9043964,0.8174028,0.6733912,0.5227335,0.34535703,0.31279832,0.39985847,0.6114128,0.81414455,0.77749133,0.8410114,0.8720817,0.7573107,0.67951375,0.54411036,0.6190543,0.6103537,0.67230976,0.89338446,1.1668155,1.1854832,1.3045357,1.3365973,1.2271029,0.9348987,0.9256289,1.1491084,1.2770485,1.1840814,1.060219,1.304442,1.7348857,2.462833,3.4860694,4.304411,4.935114,5.4966526,5.8794346,6.4746065,7.4415936,8.51992,9.849228,11.251885,12.03018,0.0,C
0.011592099,0.012131219,0.012011014,0.012282365,0.012534335,0.011718345,0.012282342,0.012346988,0.013170773,0.012588957,0.013193044,0.013424822,0.0148250135,0.013460473,0.01495693,0.013557504,0.013152412,0.01570913,0.010126069,0.016323254,0.0069309613,0.014526529,0.031077867,0.016409846,0.034391057,0.09401943,0.14022571,0.10880928,0.07103678,0.20059805,0.32616404,0.46718705,0.51018393,0.7055349,0.6567357,1.1347214,0.8587963,0.96596247,1.044807,1.5816451,1.8705494,2.96623,3.8733664,4.222823,5.145743,4.5149207,4.42639,5.3231106,4.30846,4.2477713,3.5701628,3.095447,2.2796466,2.22435,1.0545332,0.43117228,0.5636404,0.31046754,0.60118574,0.6949778,0.4518957,0.692654,0.46609527,0.32839048,0.5889978,0.3630059,0.2542726,0.6779121,0.27267846,0.47342193,0.60776395,0.4425726,0.12808412,0.4354692,0.29016846,0.4688792,0.23491353,0.4562234,0.2647511,0.911706,0.6773096,0.7476315,0.3007839,0.22877732,0.36503503,0.23898315,0.07181748,0.121888995,0.17386115,0.32348475,0.25885767,0.048126847,0.32434577,0.33522874,0.20620601,0.13061576,0.1894858,0.39367583,0.20668751,0.23874335,0.2828979,0.24877705,0.44043592,0.11985939,0.44008517,0.233801,0.12975945,0.12058185,0.31550586,0.36291236,0.18463501,0.072290264,0.08402684,0.13671929,0.023946214,0.09077015,0.15593639,0.10772535,0.14124182,0.16368106,0.13914463,0.23096938,0.2947596,0.19555618,0.32358354,0.527938,0.2990898,0.41190132,0.3116452,0.071373664,0.26496077,0.25085816,0.40117702,0.4006621,0.20590602,0.18024622,0.29084513,0.6346129,0.5630381,0.58973813,0.63178015,0.8296248,1.0452164,0.89818543,0.8140996,0.47222063,0.24679674,0.25844604,0.07506976,0.032806244,0.17019655,0.22493483,0.1780618,0.078433745,0.03711029,0.0920414,0.15313902,0.09619878,0.11156685,0.097544074,0.12212002,0.12862921,0.061541192,0.15217699,0.25258535,0.17243966,0.2149148,0.3505461,0.22245608,0.13854222,0.053167067,0.09878953,0.044708896,0.07421408,0.071254104,0.052714445,0.17172682,0.3314893,0.2175599,0.19030036,0.27675474,0.23489405,0.27704266,0.40228847,0.43427384,0.51495445,0.4181224,0.4660865,0.683382,0.76396406,0.65200275,0.5424049,0.39380068,0.3972429,0.3753537,0.3195457,0.22839959,0.16218916,0.18249367,0.0,C
0.6398765,0.6323528,0.66100746,0.7265377,0.7920504,0.8311816,0.86509573,0.9354989,1.0344294,1.1165854,1.1649798,1.2142785,1.3025789,1.4031397,1.4683996,1.4955235,1.5449797,1.6343877,1.6970574,1.7086475,1.7181882,1.7410371,1.7834989,1.8028314,1.7879105,1.7198234,1.820147,1.7986022,1.6808008,1.4160919,1.6870089,1.6615267,1.2740777,1.0804864,1.2096161,1.3903264,1.3394663,1.2436658,1.2686528,2.3859303,1.8011049,1.0126944,1.0440955,0.64850473,0.35557073,0.5052818,0.51454145,1.4597425,1.0812248,2.6040256,2.7538645,2.790395,3.3271077,3.7411256,2.7640069,3.215712,1.7717675,1.359997,1.6146952,1.0281583,0.7107888,1.4103134,1.8932793,1.9488221,2.7691617,2.5317175,1.9688542,1.8292909,1.6017822,1.8476057,1.4792116,1.4365839,0.95784247,0.9401042,0.39240122,1.0362056,2.0218585,3.1876698,3.2061486,3.7558997,3.756875,3.984123,3.4764502,3.1209629,3.0617247,3.247142,2.244128,1.6197643,1.2530228,1.2115077,1.0192393,1.1192629,1.7787371,2.1597927,2.9572313,3.4228725,3.5865607,4.718665,5.5124445,5.2007236,5.719495,5.719056,5.374364,5.389623,5.208216,5.0318627,4.861325,5.129157,4.9423256,4.862368,5.2990255,5.334305,5.509518,5.3638825,5.521948,5.6412234,5.720844,5.8035235,6.7317305,8.05405,9.245,10.704994,12.115633,13.473959,14.519802,15.03984,15.134369,14.724463,13.933273,13.069184,11.630814,10.507344,9.491382,8.859334,8.2541685,8.090714,8.190158,8.174728,8.459481,8.855598,9.115917,9.188393,9.356283,9.11662,8.695024,8.123055,7.0435824,6.213096,4.9902706,4.0113554,2.6313741,1.7498997,0.54681176,0.47734407,1.1173228,2.0755212,2.6931803,3.156158,3.3840556,3.3995197,3.422963,3.3392162,3.0910265,2.9808147,2.7879431,2.646925,2.4659355,2.415373,2.4979188,2.6747632,2.7851832,2.8793187,3.0197165,3.2848516,3.0780199,2.929681,2.7075303,2.395697,1.9347993,1.5084587,1.2806611,1.3098334,1.6308439,2.402203,2.7530224,3.2962322,3.750048,4.3069916,4.732349,4.736417,5.3253307,5.6080403,5.8130093,6.4139624,6.963889,7.3693027,7.502437,7.8295865,8.370844,0.0,C
2.3887856,2.398244,2.4093487,2.4981158,2.572318,2.698992,2.900942,3.080229,3.3333645,3.611567,3.8564384,4.1863365,4.4752755,4.778241,5.1464844,5.438799,5.8232913,6.1824627,6.504716,6.922279,7.1904535,7.5120173,7.7880516,7.8848686,8.110547,8.061589,8.158696,8.386827,7.008269,4.6786957,4.23899,5.1831946,7.1185656,8.984687,9.488843,9.132937,8.776735,9.13415,9.563666,9.518946,9.553885,9.887222,10.010768,9.867717,9.698734,9.437791,9.188701,9.351635,9.149514,9.0873,9.772684,11.2499895,13.192039,14.685213,14.71554,13.28286,11.298794,9.572354,8.776064,8.060063,6.7636204,5.1170626,3.7706528,2.7866638,2.0791788,1.0411502,0.18741737,0.7699485,1.161229,1.3920822,1.9102525,2.37878,2.617539,3.076752,4.002849,5.2787933,7.114898,10.292879,13.937226,15.732263,15.288237,13.581926,11.299828,8.360562,5.1113806,2.5731325,1.9452742,2.8315153,3.791515,4.6054587,6.253716,8.113581,8.403449,6.723171,5.611634,6.950275,8.298771,8.757437,9.480873,10.861231,11.29815,9.406931,5.6946545,2.4133396,1.4729346,1.3108618,3.0244284,4.1399646,4.424119,4.9423103,5.7745714,7.5920506,8.709945,7.089932,3.8670914,1.8078055,1.3704529,2.6950514,3.5472689,4.233098,8.498008,13.054697,13.958681,12.0782175,11.458537,14.432227,18.981195,21.398317,21.657478,21.488285,19.855824,17.291605,15.813248,15.8492775,16.833937,16.619366,14.161282,10.608185,7.430038,5.555904,5.308013,6.2195463,7.181431,6.806942,4.855214,2.406409,1.0478398,0.8744772,0.30972266,1.8068279,2.6544151,1.962179,1.4970847,3.9755297,6.105767,6.672386,5.469965,3.0641034,0.03677172,3.5609999,6.848273,8.706436,9.021873,8.591206,8.78908,9.657047,9.72103,8.7044525,7.311102,5.585469,4.6837015,5.424017,5.0502486,3.3460853,3.2057006,3.6602933,2.9970388,1.9821807,1.1389914,0.95650506,1.7979057,2.5324461,1.8703969,1.179488,3.0497525,4.317949,5.3793135,6.537064,6.647403,4.8434315,3.0642724,5.164671,8.021528,9.080284,8.146557,9.1061735,13.099856,16.40709,17.515202,0.0,A
4.425079,4.321605,4.1638117,3.9629972,3.7404141,3.5159194,3.3108337,3.1364932,3.003548,2.9215152,2.8885143,2.894265,2.9339006,2.9985902,3.0702271,3.1389422,3.195152,3.2313414,3.242974,3.2327874,3.2065566,3.1852562,3.2018788,3.2691522,3.3847413,3.5759168,4.1149263,5.355203,7.136094,8.998847,9.83759,9.799823,9.425386,8.118783,7.996669,8.20052,8.144036,9.033324,9.877784,10.8446045,11.756511,12.012592,12.336442,12.466965,12.393932,12.113406,12.040139,11.821811,11.863339,12.261191,12.518909,13.121172,12.969211,12.383628,11.130166,9.287222,7.4511204,5.6953077,4.4882245,3.4459007,2.456471,1.6398572,1.7448771,2.461204,3.0741787,3.2902186,2.958438,2.142984,1.3890296,1.4465971,2.3904505,3.2760806,4.0634146,4.7204256,5.4862604,7.1691747,10.231892,14.419641,19.397156,23.903847,27.177929,28.986263,28.966341,27.010365,23.661436,19.539078,15.469084,12.449423,11.012417,10.921245,11.514471,12.321304,12.95802,13.3873625,13.534972,13.735472,13.518639,12.733523,11.510116,9.83612,7.6116443,4.5497727,1.8880346,4.637174,8.971685,13.131446,16.632133,18.612665,18.83137,17.261927,14.160111,10.155055,6.291587,5.177222,7.6932297,9.652439,10.392409,9.597758,8.15858,7.2848554,8.144734,10.246116,11.776278,12.7415695,13.032699,13.32475,13.800591,14.200769,14.287108,13.822528,12.5142145,11.130798,10.040612,9.379441,9.439919,9.44252,9.475872,9.414148,9.312785,9.116875,8.67239,8.120747,7.562778,6.9406676,6.81908,7.4507303,8.721822,10.486184,12.291396,13.664213,14.461561,14.708514,14.351168,13.470797,12.166111,11.208487,11.122437,12.105971,13.695136,14.940426,15.450555,14.847392,13.143182,10.628144,7.9412713,5.67704,4.9628177,5.9162483,6.8525553,7.315011,6.945941,6.740386,8.368275,11.331671,14.851006,18.548637,21.02404,21.397947,20.204205,17.857517,16.182486,18.140148,21.246746,21.015182,18.479214,17.20354,16.266954,18.208124,20.37767,22.141878,22.736668,20.244457,17.635082,15.9783,15.11154,16.597214,18.152437,20.010778,22.866735,0.0,A
5.8070097,5.799619,5.7577653,5.6505895,5.469204,5.2166266,4.912496,4.574741,4.2183623,3.8476417,3.4843986,3.1694543,2.9811068,2.9884567,3.1675198,3.4094324,3.590773,3.618957,3.4942005,3.268253,3.119498,3.277984,3.801865,4.5157733,5.295117,5.860986,6.0864496,4.498571,3.3216627,12.040025,17.335108,22.567595,23.207218,25.319742,27.20658,26.378382,27.803442,27.295277,27.985786,28.55888,28.91292,28.701117,27.97747,26.456295,24.377832,21.425093,18.22494,15.802589,13.284259,11.046058,9.213914,8.0022135,7.379723,6.5098667,5.409116,4.5613956,4.6112127,5.198527,5.9737186,6.847858,7.3726344,7.252603,6.449731,5.307092,3.929254,2.169285,0.34120804,1.7668883,3.6022928,5.128201,6.6581283,8.421481,10.066615,11.292928,11.750079,11.306261,9.93266,7.804119,5.878598,5.9457335,7.3907924,8.863516,9.535249,9.570507,9.430196,8.977621,8.974737,9.214677,9.790744,10.784695,11.470778,11.811057,11.753591,11.050407,10.496122,9.659938,8.006292,6.273302,5.8285623,6.60993,6.722889,5.966586,6.0233455,5.8391294,4.427533,1.8482753,2.183865,5.1562176,6.658641,7.2644887,6.347165,7.547765,8.828599,8.738971,4.9177895,3.074922,4.3559256,5.949219,5.4374185,4.333347,4.841853,5.505455,5.832907,5.735876,7.1922007,7.177045,4.302407,3.016148,5.0055356,5.0434294,4.8119807,4.1272783,3.42305,2.5650988,2.6201813,3.4765432,3.8137193,3.3111176,2.4871666,3.2318616,3.8781123,4.6441693,7.202166,8.043875,5.9613824,4.8150496,5.7367373,6.0001063,5.441687,5.429141,6.793572,8.160124,7.932433,5.741441,2.975617,1.9337468,3.176824,5.1972876,6.323393,7.3772135,9.3777685,10.868599,11.605886,12.920053,13.313103,13.914757,12.984599,10.696684,9.818929,7.2855744,6.0436363,4.9231973,4.24639,3.4325147,2.1773596,3.1192474,5.5013347,7.8657184,8.524029,7.280178,5.4666266,3.2257245,3.012804,3.1029186,2.0090158,1.8157189,4.4041796,8.3030815,10.695854,9.39554,4.556779,2.4554708,5.4338818,5.79017,4.6589084,3.1636019,3.642743,6.101568,7.393242,0.0,A
1.5695351,1.4538236,1.2824132,1.2115548,1.2145522,1.2154456,1.2184806,1.3069876,1.5469718,1.7541822,1.9000934,1.9734138,1.9718493,1.9099333,1.8171244,1.7325304,1.7020856,1.755406,1.878869,2.0295625,2.15445,2.2072728,2.1525507,1.980723,1.7025425,1.447954,1.4600185,1.7372115,2.4983928,3.430033,4.4442167,5.4731603,6.394662,7.272941,7.9526544,8.494756,8.829302,8.919196,8.839822,8.45233,7.9959664,7.18355,6.3447576,5.284768,4.239823,3.1643462,2.2072198,1.4972867,1.1594716,1.241641,1.3903755,1.4361937,1.2101685,1.1305559,1.083083,1.124957,1.4688724,2.3013039,3.0833602,3.7332387,4.158598,4.35185,4.2426424,3.8281882,3.1131032,2.1372962,1.5385807,1.5893425,2.2140975,3.6459339,4.9808574,6.1770296,7.1239433,7.7730513,8.130135,8.151502,7.8875885,7.351078,6.5918746,5.6101565,4.4973035,3.482234,3.4896045,3.4178197,3.321352,3.1362946,3.8603535,4.9694657,5.8869267,6.633482,7.102385,7.318601,7.2938476,6.9941077,6.475176,5.747616,4.884571,3.9313223,2.9769168,2.1102574,1.5730917,1.9872,2.0658908,2.5565586,2.987892,3.3355582,3.5331008,3.6260138,3.6078675,3.506275,3.341098,3.1425033,2.9588315,2.814611,2.743165,2.7773068,2.932516,3.178485,3.4880729,3.8190374,4.136214,4.4216533,4.6516113,4.795374,4.86935,4.837707,4.7427225,4.58387,4.4172864,4.2457185,4.1049747,4.0004835,3.9565074,3.9292,3.8707156,3.7637672,3.5955396,3.3545012,3.0464232,2.6542857,2.3198373,2.1001093,2.1587572,2.534189,3.16072,3.9551897,4.8644967,5.8152514,6.801876,7.7712255,8.694267,9.518921,10.189805,10.669048,10.896095,10.858215,10.558957,10.029003,9.368361,8.70179,8.211866,8.014078,8.16503,8.575145,9.045422,9.418938,9.583559,9.473976,9.09133,8.498214,7.7709236,7.006044,6.2737074,5.5814986,4.8833733,4.1017284,3.113394,2.0920427,2.224131,2.1384614,3.2069216,5.182505,7.2085323,9.124533,10.886178,12.494512,13.900351,15.101736,16.186674,17.150282,18.073334,18.980776,19.87374,20.773739,21.649221,22.45696,23.198551,23.817125,24.333887,0.0,A
